file,lat,lon,rr,year,month,day,hour,minute,second
polPhs_PAZ1.2020.167.22.08.G16_2010.2640_V05.nc,-36.94,102.47,0.54,2020,6,15,22,8,29
polPhs_PAZ1.2020.167.02.26.G26_2010.2640_V05.nc,51.56,-160.81,0.82,2020,6,15,2,26,39
polPhs_PAZ1.2020.167.17.08.G28_2010.2640_V05.nc,9.99,-149.32,1.33,2020,6,15,17,8,24
polPhs_PAZ1.2020.168.12.02.G18_2010.2640_V05.nc,36.96,-76.70,0.46,2020,6,16,12,1,46
polPhs_PAZ1.2020.168.02.06.G29_2010.2640_V05.nc,42.76,-118.10,0.16,2020,6,16,2,6,30
polPhs_PAZ1.2020.168.18.25.G19_2010.2640_V05.nc,19.75,-173.68,0.27,2020,6,16,18,25,22
polPhs_PAZ1.2020.168.14.29.G12_2010.2640_V05.nc,-8.82,70.59,0.12,2020,6,16,14,29,26
polPhs_PAZ1.2020.168.19.33.G28_2010.2640_V05.nc,52.70,-56.93,0.60,2020,6,16,19,33,9
polPhs_PAZ1.2020.168.18.31.G14_2010.2640_V05.nc,-5.45,155.85,1.20,2020,6,16,18,31,34
polPhs_PAZ1.2020.168.13.56.G07_2010.2640_V05.nc,-37.97,-114.30,1.40,2020,6,16,13,56,17
polPhs_PAZ1.2020.168.01.21.G11_2010.2640_V05.nc,-54.45,85.89,1.09,2020,6,16,1,21,2
polPhs_PAZ1.2020.168.17.09.G12_2010.2640_V05.nc,-46.19,166.99,0.20,2020,6,16,17,9,21
polPhs_PAZ1.2020.168.15.53.G05_2010.2640_V05.nc,-56.41,53.15,0.27,2020,6,16,15,53,45
polPhs_PAZ1.2020.168.23.10.G18_2010.2640_V05.nc,15.23,119.01,0.22,2020,6,16,23,9,58
polPhs_PAZ1.2020.168.17.27.G29_2010.2640_V05.nc,-63.09,34.72,1.07,2020,6,16,17,27,7
polPhs_PAZ1.2020.168.08.23.G30_2010.2640_V05.nc,31.50,143.86,0.81,2020,6,16,8,23,8
polPhs_PAZ1.2020.168.22.27.G28_2010.2640_V05.nc,1.32,-54.08,0.35,2020,6,16,22,27,36
polPhs_PAZ1.2020.168.01.23.G28_2010.2640_V05.nc,-54.91,31.89,0.86,2020,6,16,1,23,30
polPhs_PAZ1.2020.168.12.28.G09_2010.2640_V05.nc,-59.89,-121.07,1.48,2020,6,16,12,28,23
polPhs_PAZ1.2020.168.02.13.G32_2010.2640_V05.nc,65.80,-147.16,1.25,2020,6,16,2,13,18
polPhs_PAZ1.2020.168.08.35.G17_2010.2640_V05.nc,75.90,118.07,0.19,2020,6,16,8,35,28
polPhs_PAZ1.2020.168.20.42.G20_2010.2640_V05.nc,-39.75,-51.07,0.18,2020,6,16,20,42,24
polPhs_PAZ1.2020.168.01.59.G25_2010.2640_V05.nc,14.42,-115.07,1.40,2020,6,16,1,59,3
polPhs_PAZ1.2020.168.16.45.G32_2010.2640_V05.nc,39.23,-173.67,1.21,2020,6,16,16,45,1
polPhs_PAZ1.2020.168.20.30.G16_2010.2640_V05.nc,-62.98,34.07,0.20,2020,6,16,20,30,12
polPhs_PAZ1.2020.169.14.59.G11_2010.2640_V05.nc,14.13,-120.77,0.35,2020,6,17,14,59,23
polPhs_PAZ1.2020.169.08.55.G26_2010.2640_V05.nc,-37.32,-61.84,1.79,2020,6,17,8,55,14
polPhs_PAZ1.2020.169.09.28.G01_2010.2640_V05.nc,-7.66,144.05,1.08,2020,6,17,9,28,35
polPhs_PAZ1.2020.169.11.50.G21_2010.2640_V05.nc,8.74,-71.78,0.37,2020,6,17,11,50,30
polPhs_PAZ1.2020.169.22.11.G28_2010.2640_V05.nc,5.11,-52.16,0.20,2020,6,17,22,11,44
polPhs_PAZ1.2020.169.07.23.G32_2010.2640_V05.nc,-48.58,-43.53,1.60,2020,6,17,7,23,17
polPhs_PAZ1.2020.169.07.41.G10_2010.2640_V05.nc,-56.86,-177.16,0.15,2020,6,17,7,41,25
polPhs_PAZ1.2020.169.10.37.G27_2010.2640_V05.nc,-64.17,-78.90,0.50,2020,6,17,10,37,13
polPhs_PAZ1.2020.169.06.26.G27_2010.2640_V05.nc,14.95,-179.06,0.32,2020,6,17,6,26,3
polPhs_PAZ1.2020.169.10.30.G04_2010.2640_V05.nc,-38.74,-88.07,1.02,2020,6,17,10,30,15
polPhs_PAZ1.2020.169.09.21.G10_2010.2640_V05.nc,-42.66,123.34,1.80,2020,6,17,9,21,1
polPhs_PAZ1.2020.170.02.58.G29_2010.2640_V05.nc,13.06,-126.69,4.29,2020,6,18,2,58,45
polPhs_PAZ1.2020.170.06.01.G21_2010.2640_V05.nc,-11.54,-164.50,0.15,2020,6,18,6,1,1
polPhs_PAZ1.2020.170.07.04.G32_2010.2640_V05.nc,-42.81,-38.43,7.34,2020,6,18,7,4,23
polPhs_PAZ1.2020.170.01.22.G12_2010.2640_V05.nc,9.07,-102.29,0.13,2020,6,18,1,22,56
polPhs_PAZ1.2020.170.23.30.G19_2010.2640_V05.nc,7.10,-73.56,0.82,2020,6,18,23,30,13
polPhs_PAZ1.2020.170.00.42.G08_2010.2640_V05.nc,-32.36,83.75,0.32,2020,6,18,0,42,7
polPhs_PAZ1.2020.170.15.44.G31_2010.2640_V05.nc,40.40,39.76,1.18,2020,6,18,15,44,39
polPhs_PAZ1.2020.170.19.43.G14_2010.2640_V05.nc,-41.27,134.00,0.29,2020,6,18,19,43,8
polPhs_PAZ1.2020.170.04.14.G02_2010.2640_V05.nc,-63.83,-159.10,0.92,2020,6,18,4,13,45
polPhs_PAZ1.2020.170.10.38.G32_2010.2640_V05.nc,-39.65,98.10,0.19,2020,6,18,10,38,21
polPhs_PAZ1.2020.170.16.37.G12_2010.2640_V05.nc,-55.69,159.13,1.11,2020,6,18,16,37,35
polPhs_PAZ1.2020.170.09.57.G29_2010.2640_V05.nc,19.02,-46.60,0.31,2020,6,18,9,57,14
polPhs_PAZ1.2020.170.11.11.G15_2010.2640_V05.nc,76.28,60.85,0.11,2020,6,18,11,11,8
polPhs_PAZ1.2020.170.10.34.G11_2010.2640_V05.nc,-60.92,126.11,0.75,2020,6,18,10,34,11
polPhs_PAZ1.2020.170.00.52.G28_2010.2640_V05.nc,-62.91,13.94,0.61,2020,6,18,0,52,27
polPhs_PAZ1.2020.171.19.16.G12_2010.2640_V05.nc,-9.18,169.64,0.57,2020,6,19,19,16,11
polPhs_PAZ1.2020.171.23.21.G12_2010.2640_V05.nc,36.48,-97.09,0.86,2020,6,19,23,21,58
polPhs_PAZ1.2020.171.19.46.G10_2010.2640_V05.nc,-55.27,-3.93,0.87,2020,6,19,19,46,45
polPhs_PAZ1.2020.171.16.16.G19_2010.2640_V05.nc,-44.18,-151.38,0.29,2020,6,19,16,16,17
polPhs_PAZ1.2020.171.15.30.G16_2010.2640_V05.nc,45.92,11.62,1.69,2020,6,19,15,29,44
polPhs_PAZ1.2020.171.05.53.G07_2010.2640_V05.nc,18.62,166.94,0.18,2020,6,19,5,53,5
polPhs_PAZ1.2020.171.11.13.G18_2010.2640_V05.nc,20.23,-62.53,0.29,2020,6,19,11,13,29
polPhs_PAZ1.2020.171.14.10.G18_2010.2640_V05.nc,68.85,-146.01,0.13,2020,6,19,14,10,12
polPhs_PAZ1.2020.171.23.39.G29_2010.2640_V05.nc,73.21,137.37,3.57,2020,6,19,23,38,54
polPhs_PAZ1.2020.171.20.14.G07_2010.2640_V05.nc,51.90,-21.35,2.44,2020,6,19,20,14,19
polPhs_PAZ1.2020.171.10.31.G28_2010.2640_V05.nc,-0.70,126.76,0.74,2020,6,19,10,30,54
polPhs_PAZ1.2020.171.07.30.G30_2010.2640_V05.nc,24.65,148.80,0.26,2020,6,19,7,29,53
polPhs_PAZ1.2020.171.01.06.G31_2010.2640_V05.nc,14.27,-126.42,0.27,2020,6,19,1,5,48
polPhs_PAZ1.2020.171.20.07.G13_2010.2640_V05.nc,22.60,-49.57,8.60,2020,6,19,20,7,50
polPhs_PAZ1.2020.171.05.50.G16_2010.2640_V05.nc,9.36,-169.39,2.37,2020,6,19,5,50,18
polPhs_PAZ1.2020.171.01.17.G32_2010.2640_V05.nc,49.62,-132.87,0.11,2020,6,19,1,17,2
polPhs_PAZ1.2020.171.17.05.G27_2010.2640_V05.nc,48.48,12.37,0.35,2020,6,19,17,5,2
polPhs_PAZ1.2020.172.18.09.G16_2010.2640_V05.nc,4.82,9.60,0.23,2020,6,20,18,9,46
polPhs_PAZ1.2020.172.10.57.G18_2010.2640_V05.nc,12.88,-58.45,0.27,2020,6,20,10,57,41
polPhs_PAZ1.2020.172.20.49.G16_2010.2640_V05.nc,-59.95,84.01,0.32,2020,6,20,20,49,27
polPhs_PAZ1.2020.172.19.31.G21_2010.2640_V05.nc,-52.13,-14.22,1.34,2020,6,20,19,31,12
polPhs_PAZ1.2020.172.18.51.G06_2010.2640_V05.nc,18.31,-177.55,0.21,2020,6,20,18,50,59
polPhs_PAZ1.2020.172.03.21.G17_2010.2640_V05.nc,-48.16,39.76,1.93,2020,6,20,3,21,42
polPhs_PAZ1.2020.172.12.25.G18_2010.2640_V05.nc,47.93,-87.38,0.18,2020,6,20,12,25,22
polPhs_PAZ1.2020.172.02.56.G10_2010.2640_V05.nc,47.53,44.64,0.35,2020,6,20,2,56,17
polPhs_PAZ1.2020.172.02.50.G21_2010.2640_V05.nc,69.52,33.51,0.15,2020,6,20,2,49,57
polPhs_PAZ1.2020.172.09.26.G29_2010.2640_V05.nc,5.32,-41.02,3.93,2020,6,20,9,25,57
polPhs_PAZ1.2020.172.03.50.G29_2010.2640_V05.nc,-18.53,-135.05,0.39,2020,6,20,3,50,35
polPhs_PAZ1.2020.172.14.26.G07_2010.2640_V05.nc,-55.96,-111.22,0.37,2020,6,20,14,25,52
polPhs_PAZ1.2020.172.16.49.G04_2010.2640_V05.nc,51.19,-5.66,0.12,2020,6,20,16,48,47
polPhs_PAZ1.2020.172.20.32.G25_2010.2640_V05.nc,-7.06,155.19,0.22,2020,6,20,20,32,8
polPhs_PAZ1.2020.172.01.27.G27_2010.2640_V05.nc,23.80,82.34,0.84,2020,6,20,1,26,50
polPhs_PAZ1.2020.172.02.39.G14_2010.2640_V05.nc,66.06,-152.70,0.89,2020,6,20,2,39,18
polPhs_PAZ1.2020.172.14.00.G20_2010.2640_V05.nc,48.63,-121.84,0.34,2020,6,20,13,59,59
polPhs_PAZ1.2020.172.22.17.G04_2010.2640_V05.nc,-39.07,93.88,0.55,2020,6,20,22,17,22
polPhs_PAZ1.2020.173.05.23.G27_2010.2640_V05.nc,37.94,-169.19,0.53,2020,6,21,5,23,37
polPhs_PAZ1.2020.173.09.59.G28_2010.2640_V05.nc,6.88,130.72,0.11,2020,6,21,9,59,13
polPhs_PAZ1.2020.173.09.10.G29_2010.2640_V05.nc,-1.38,-38.21,0.26,2020,6,21,9,10,31
polPhs_PAZ1.2020.173.14.58.G16_2010.2640_V05.nc,55.23,4.37,0.18,2020,6,21,14,57,59
polPhs_PAZ1.2020.173.06.39.G21_2010.2640_V05.nc,-33.06,-175.55,3.49,2020,6,21,6,39,19
polPhs_PAZ1.2020.173.14.04.G30_2010.2640_V05.nc,-32.37,-123.05,3.51,2020,6,21,14,3,58
polPhs_PAZ1.2020.173.15.44.G15_2010.2640_V05.nc,-52.35,-176.20,0.24,2020,6,21,15,44,35
polPhs_PAZ1.2020.173.10.32.G05_2010.2640_V05.nc,50.01,-66.28,0.28,2020,6,21,10,32,43
polPhs_PAZ1.2020.173.21.58.G04_2010.2640_V05.nc,-32.29,99.62,0.75,2020,6,21,21,57,50
polPhs_PAZ1.2020.173.13.40.G10_2010.2640_V05.nc,54.22,-92.32,0.52,2020,6,21,13,40,15
polPhs_PAZ1.2020.173.13.37.G18_2010.2640_V05.nc,65.38,-125.94,0.16,2020,6,21,13,37,46
polPhs_PAZ1.2020.173.15.15.G08_2010.2640_V05.nc,53.55,-113.76,0.36,2020,6,21,15,15,17
polPhs_PAZ1.2020.173.19.11.G10_2010.2640_V05.nc,-53.40,13.38,0.29,2020,6,21,19,11,20
polPhs_PAZ1.2020.173.05.14.G26_2010.2640_V05.nc,9.22,-154.97,5.64,2020,6,21,5,14,27
polPhs_PAZ1.2020.173.22.25.G32_2010.2640_V05.nc,-41.54,-77.91,0.29,2020,6,21,22,25,15
polPhs_PAZ1.2020.173.17.53.G16_2010.2640_V05.nc,7.96,11.55,3.02,2020,6,21,17,53,53
polPhs_PAZ1.2020.173.21.17.G13_2010.2640_V05.nc,53.68,-70.14,0.49,2020,6,21,21,17,18
polPhs_PAZ1.2020.173.06.30.G10_2010.2640_V05.nc,-51.99,-145.97,0.68,2020,6,21,6,30,2
polPhs_PAZ1.2020.173.18.51.G32_2010.2640_V05.nc,-43.18,143.26,1.46,2020,6,21,18,51,42
polPhs_PAZ1.2020.173.15.40.G17_2010.2640_V05.nc,-37.47,-142.21,0.44,2020,6,21,15,40,6
polPhs_PAZ1.2020.173.10.58.G27_2010.2640_V05.nc,-48.14,-76.68,0.19,2020,6,21,10,58,39
polPhs_PAZ1.2020.173.23.33.G27_2010.2640_V05.nc,-31.93,100.05,0.26,2020,6,21,23,33,10
polPhs_PAZ1.2020.173.03.03.G30_2010.2640_V05.nc,-49.41,54.62,0.13,2020,6,21,3,3,32
polPhs_PAZ1.2020.173.04.58.G29_2010.2640_V05.nc,-56.09,-140.43,0.75,2020,6,21,4,58,24
polPhs_PAZ1.2020.173.11.04.G08_2010.2640_V05.nc,-68.41,-96.10,0.58,2020,6,21,11,4,33
polPhs_PAZ1.2020.173.12.05.G20_2010.2640_V05.nc,48.24,-61.05,0.21,2020,6,21,12,5,10
polPhs_PAZ1.2020.173.12.29.G08_2010.2640_V05.nc,-32.49,-94.04,0.11,2020,6,21,12,29,16
polPhs_PAZ1.2020.174.08.42.G02_2010.2640_V05.nc,40.99,-28.33,0.17,2020,6,22,8,42,40
polPhs_PAZ1.2020.174.19.51.G02_2010.2640_V05.nc,19.93,166.92,0.13,2020,6,22,19,51,3
polPhs_PAZ1.2020.174.06.36.G30_2010.2640_V05.nc,18.83,155.14,0.66,2020,6,22,6,35,55
polPhs_PAZ1.2020.174.17.25.G05_2010.2640_V05.nc,-35.82,-3.14,0.54,2020,6,22,17,24,55
polPhs_PAZ1.2020.174.07.22.G31_2010.2640_V05.nc,-16.85,-36.82,0.13,2020,6,22,7,23,4
polPhs_PAZ1.2020.174.02.50.G17_2010.2640_V05.nc,-58.32,41.45,1.23,2020,6,22,2,50,11
polPhs_PAZ1.2020.174.15.01.G10_2010.2640_V05.nc,44.59,-139.95,0.49,2020,6,22,15,1,36
polPhs_PAZ1.2020.174.02.45.G30_2010.2640_V05.nc,-44.51,55.22,1.58,2020,6,22,2,45,16
polPhs_PAZ1.2020.174.22.18.G28_2010.2640_V05.nc,2.32,-50.31,0.16,2020,6,22,22,18,42
polPhs_PAZ1.2020.174.23.41.G03_2010.2640_V05.nc,-52.48,-74.39,0.24,2020,6,22,23,41,0
polPhs_PAZ1.2020.174.07.30.G14_2010.2640_V05.nc,-41.72,-44.24,0.96,2020,6,22,7,30,9
polPhs_PAZ1.2020.174.23.23.G08_2010.2640_V05.nc,-58.46,89.68,0.22,2020,6,22,23,23,10
polPhs_PAZ1.2020.174.20.09.G26_2010.2640_V05.nc,-44.85,118.56,3.72,2020,6,22,20,9,45
polPhs_PAZ1.2020.174.06.23.G21_2010.2640_V05.nc,-26.40,-171.08,0.91,2020,6,22,6,23,37
polPhs_PAZ1.2020.174.22.26.G24_2010.2640_V05.nc,22.45,-79.22,0.52,2020,6,22,22,25,56
polPhs_PAZ1.2020.174.06.32.G27_2010.2640_V05.nc,4.04,-179.11,0.41,2020,6,22,6,31,54
polPhs_PAZ1.2020.174.22.40.G15_2010.2640_V05.nc,71.44,-112.71,0.11,2020,6,22,22,40,7
polPhs_PAZ1.2020.175.09.57.G05_2010.2640_V05.nc,52.75,-47.35,0.28,2020,6,23,9,57,22
polPhs_PAZ1.2020.175.22.59.G09_2010.2640_V05.nc,-36.82,81.78,0.77,2020,6,23,22,59,33
polPhs_PAZ1.2020.175.16.18.G32_2010.2640_V05.nc,42.95,-165.65,1.67,2020,6,23,16,18,26
polPhs_PAZ1.2020.175.02.01.G21_2010.2640_V05.nc,61.08,61.97,0.27,2020,6,23,2,1,8
polPhs_PAZ1.2020.175.14.05.G12_2010.2640_V05.nc,-1.56,75.98,0.37,2020,6,23,14,5,13
polPhs_PAZ1.2020.175.22.02.G28_2010.2640_V05.nc,5.77,-48.31,1.98,2020,6,23,22,2,53
polPhs_PAZ1.2020.175.06.30.G11_2010.2640_V05.nc,62.99,-174.59,2.47,2020,6,23,6,30,2
polPhs_PAZ1.2020.175.22.36.G29_2010.2640_V05.nc,49.27,132.51,0.73,2020,6,23,22,36,12
polPhs_PAZ1.2020.175.14.37.G21_2010.2640_V05.nc,70.41,-139.39,0.16,2020,6,23,14,37,5
polPhs_PAZ1.2020.175.14.10.G25_2010.2640_V05.nc,11.34,67.86,0.13,2020,6,23,14,10,37
polPhs_PAZ1.2020.175.15.28.G02_2010.2640_V05.nc,-58.69,42.88,0.16,2020,6,23,15,28,11
polPhs_PAZ1.2020.176.02.07.G28_2010.2640_V05.nc,-28.48,47.93,0.20,2020,6,24,2,7,37
polPhs_PAZ1.2020.176.11.31.G16_2010.2640_V05.nc,-10.60,-74.26,0.44,2020,6,24,11,30,58
polPhs_PAZ1.2020.176.14.20.G21_2010.2640_V05.nc,67.47,-129.04,0.28,2020,6,24,14,20,47
polPhs_PAZ1.2020.176.00.40.G11_2010.2640_V05.nc,-60.31,92.74,0.45,2020,6,24,0,39,58
polPhs_PAZ1.2020.176.01.45.G21_2010.2640_V05.nc,57.50,69.60,0.16,2020,6,24,1,44,56
polPhs_PAZ1.2020.176.16.22.G19_2010.2640_V05.nc,-32.93,-151.71,1.49,2020,6,24,16,21,53
polPhs_PAZ1.2020.176.14.34.G11_2010.2640_V05.nc,10.80,-115.19,3.75,2020,6,24,14,34,31
polPhs_PAZ1.2020.176.16.45.G29_2010.2640_V05.nc,-54.99,43.57,1.58,2020,6,24,16,45,38
polPhs_PAZ1.2020.176.21.10.G16_2010.2640_V05.nc,-44.74,105.01,1.54,2020,6,24,21,10,21
polPhs_PAZ1.2020.176.17.19.G04_2010.2640_V05.nc,68.52,-21.91,0.33,2020,6,24,17,19,42
polPhs_PAZ1.2020.176.20.58.G29_2010.2640_V05.nc,-2.25,144.64,0.15,2020,6,24,20,58,8
polPhs_PAZ1.2020.176.13.13.G11_2010.2640_V05.nc,-41.07,-96.42,0.31,2020,6,24,13,13,16
polPhs_PAZ1.2020.176.15.58.G22_2010.2640_V05.nc,49.67,-122.25,0.48,2020,6,24,15,58,23
polPhs_PAZ1.2020.176.05.41.G13_2010.2640_V05.nc,-57.71,173.94,0.83,2020,6,24,5,40,53
polPhs_PAZ1.2020.176.06.57.G32_2010.2640_V05.nc,-49.66,-41.17,0.30,2020,6,24,6,57,57
polPhs_PAZ1.2020.176.23.28.G12_2010.2640_V05.nc,28.45,-92.85,0.97,2020,6,24,23,28,24
polPhs_PAZ1.2020.176.14.44.G28_2010.2640_V05.nc,-20.01,-132.67,0.16,2020,6,24,14,44,4
polPhs_PAZ1.2020.176.10.02.G16_2010.2640_V05.nc,-28.27,-70.88,0.32,2020,6,24,10,1,52
polPhs_PAZ1.2020.177.19.54.G11_2010.2640_V05.nc,9.07,-16.49,0.40,2020,6,25,19,54,24
polPhs_PAZ1.2020.177.13.33.G12_2010.2640_V05.nc,6.19,80.31,0.28,2020,6,25,13,33,54
polPhs_PAZ1.2020.177.20.39.G25_2010.2640_V05.nc,-7.10,156.36,0.32,2020,6,25,20,40,4
polPhs_PAZ1.2020.177.14.51.G06_2010.2640_V05.nc,-64.69,42.23,2.45,2020,6,25,14,51,58
polPhs_PAZ1.2020.177.05.44.G07_2010.2640_V05.nc,19.78,170.43,0.49,2020,6,25,5,44,41
polPhs_PAZ1.2020.177.01.09.G29_2010.2640_V05.nc,52.67,-111.57,0.45,2020,6,25,1,9,9
polPhs_PAZ1.2020.177.10.08.G03_2010.2640_V05.nc,-48.88,151.91,2.11,2020,6,25,10,8,20
polPhs_PAZ1.2020.177.05.41.G16_2010.2640_V05.nc,9.72,-165.66,1.29,2020,6,25,5,41,26
polPhs_PAZ1.2020.177.11.25.G09_2010.2640_V05.nc,-50.18,-109.21,0.13,2020,6,25,11,25,20
polPhs_PAZ1.2020.177.10.54.G29_2010.2640_V05.nc,60.82,-44.21,0.11,2020,6,25,10,54,45
polPhs_PAZ1.2020.177.04.20.G27_2010.2640_V05.nc,58.01,-165.41,0.30,2020,6,25,4,20,28
polPhs_PAZ1.2020.178.13.02.G19_2010.2640_V05.nc,-53.37,98.63,0.53,2020,6,26,13,1,44
polPhs_PAZ1.2020.178.18.49.G02_2010.2640_V05.nc,-10.70,-177.84,0.29,2020,6,26,18,49,26
polPhs_PAZ1.2020.178.00.51.G32_2010.2640_V05.nc,50.70,-130.62,2.34,2020,6,26,0,51,35
polPhs_PAZ1.2020.178.00.41.G12_2010.2640_V05.nc,13.97,-94.93,0.86,2020,6,26,0,41,16
polPhs_PAZ1.2020.178.07.09.G28_2010.2640_V05.nc,46.00,133.36,0.22,2020,6,26,7,9,35
polPhs_PAZ1.2020.178.02.04.G04_2010.2640_V05.nc,-28.56,-133.63,7.57,2020,6,26,2,3,54
polPhs_PAZ1.2020.178.10.11.G17_2010.2640_V05.nc,16.23,123.61,0.20,2020,6,26,10,10,51
polPhs_PAZ1.2020.178.03.57.G04_2010.2640_V05.nc,39.58,-172.92,1.32,2020,6,26,3,57,37
polPhs_PAZ1.2020.178.15.21.G08_2010.2640_V05.nc,63.19,-104.24,0.35,2020,6,26,15,20,44
polPhs_PAZ1.2020.178.11.26.G01_2010.2640_V05.nc,-61.18,98.37,0.62,2020,6,26,11,25,52
polPhs_PAZ1.2020.178.22.44.G17_2010.2640_V05.nc,-1.98,-61.39,0.24,2020,6,26,22,44,34
polPhs_PAZ1.2020.178.18.01.G16_2010.2640_V05.nc,6.51,13.18,2.34,2020,6,26,18,1,18
polPhs_PAZ1.2020.178.08.01.G14_2010.2640_V05.nc,-59.57,-57.79,2.55,2020,6,26,8,1,3
polPhs_PAZ1.2020.178.08.47.G17_2010.2640_V05.nc,54.69,131.64,0.20,2020,6,26,8,46,58
polPhs_PAZ1.2020.178.23.30.G21_2010.2640_V05.nc,3.97,111.88,5.47,2020,6,26,23,30,17
polPhs_PAZ1.2020.179.07.42.G14_2010.2640_V05.nc,-54.21,-52.38,0.53,2020,6,27,7,42,26
polPhs_PAZ1.2020.179.07.37.G29_2010.2640_V05.nc,-36.99,-23.08,0.12,2020,6,27,7,37,23
polPhs_PAZ1.2020.179.20.02.G12_2010.2640_V05.nc,1.26,168.37,1.06,2020,6,27,20,1,59
polPhs_PAZ1.2020.179.10.33.G18_2010.2640_V05.nc,8.46,-53.30,0.12,2020,6,27,10,33,10
polPhs_PAZ1.2020.179.15.59.G29_2010.2640_V05.nc,-35.15,47.55,0.43,2020,6,27,15,58,57
polPhs_PAZ1.2020.179.03.25.G09_2010.2640_V05.nc,-13.81,-155.61,0.50,2020,6,27,3,25,4
polPhs_PAZ1.2020.179.16.58.G19_2010.2640_V05.nc,-9.83,-156.84,1.07,2020,6,27,16,58,32
polPhs_PAZ1.2020.179.10.23.G29_2010.2640_V05.nc,48.02,-43.81,0.48,2020,6,27,10,23,25
polPhs_PAZ1.2020.179.06.53.G28_2010.2640_V05.nc,50.91,129.95,1.03,2020,6,27,6,53,38
polPhs_PAZ1.2020.179.14.18.G05_2010.2640_V05.nc,-44.97,87.18,0.29,2020,6,27,14,19,0
polPhs_PAZ1.2020.179.21.05.G15_2010.2640_V05.nc,43.87,-75.24,0.11,2020,6,27,21,4,43
polPhs_PAZ1.2020.180.19.51.G25_2010.2640_V05.nc,-13.86,162.75,0.80,2020,6,28,19,51,26
polPhs_PAZ1.2020.180.06.38.G28_2010.2640_V05.nc,55.90,123.74,1.87,2020,6,28,6,37,58
polPhs_PAZ1.2020.180.21.38.G31_2010.2640_V05.nc,-57.41,137.27,0.36,2020,6,28,21,37,54
polPhs_PAZ1.2020.180.09.34.G28_2010.2640_V05.nc,10.45,136.44,0.24,2020,6,28,9,34,16
polPhs_PAZ1.2020.180.03.33.G27_2010.2640_V05.nc,71.32,-177.81,0.36,2020,6,28,3,33,2
polPhs_PAZ1.2020.180.02.08.G21_2010.2640_V05.nc,67.49,58.01,0.19,2020,6,28,2,8,0
polPhs_PAZ1.2020.180.19.29.G19_2010.2640_V05.nc,70.89,-157.18,0.15,2020,6,28,19,29,0
polPhs_PAZ1.2020.180.22.10.G28_2010.2640_V05.nc,4.82,-46.76,1.57,2020,6,28,22,10,4
polPhs_PAZ1.2020.180.11.43.G18_2010.2640_V05.nc,42.47,-73.88,0.34,2020,6,28,11,43,31
polPhs_PAZ1.2020.180.10.38.G08_2010.2640_V05.nc,-67.31,-95.72,0.19,2020,6,28,10,38,32
polPhs_PAZ1.2020.180.04.13.G12_2010.2640_V05.nc,-49.02,-8.68,0.16,2020,6,28,4,13,48
polPhs_PAZ1.2020.180.06.06.G15_2010.2640_V05.nc,-62.73,174.99,1.03,2020,6,28,6,6,22
polPhs_PAZ1.2020.180.09.50.G15_2010.2640_V05.nc,62.14,82.05,0.72,2020,6,28,9,49,42
polPhs_PAZ1.2020.180.11.07.G19_2010.2640_V05.nc,3.62,111.91,0.13,2020,6,28,11,7,45
polPhs_PAZ1.2020.180.18.31.G29_2010.2640_V05.nc,-62.43,157.75,0.12,2020,6,28,18,31,14
polPhs_PAZ1.2020.180.07.41.G21_2010.2640_V05.nc,-61.81,160.39,0.11,2020,6,28,7,41,42
polPhs_PAZ1.2020.181.01.52.G21_2010.2640_V05.nc,63.75,66.39,0.23,2020,6,29,1,51,54
polPhs_PAZ1.2020.181.16.30.G24_2010.2640_V05.nc,-29.55,-167.02,3.79,2020,6,29,16,30,13
polPhs_PAZ1.2020.181.09.04.G10_2010.2640_V05.nc,-38.63,123.16,0.27,2020,6,29,9,4,13
polPhs_PAZ1.2020.181.23.32.G32_2010.2640_V05.nc,19.16,-102.96,0.32,2020,6,29,23,32,59
polPhs_PAZ1.2020.181.07.29.G27_2010.2640_V05.nc,-37.27,176.91,1.36,2020,6,29,7,29,41
polPhs_PAZ1.2020.181.01.25.G25_2010.2640_V05.nc,16.31,-105.93,0.11,2020,6,29,1,24,53
polPhs_PAZ1.2020.181.18.12.G24_2010.2640_V05.nc,-63.38,-170.43,3.52,2020,6,29,18,12,32
polPhs_PAZ1.2020.181.01.53.G27_2010.2640_V05.nc,51.77,87.86,0.84,2020,6,29,1,53,36
polPhs_PAZ1.2020.181.09.30.G15_2010.2640_V05.nc,56.92,90.05,2.60,2020,6,29,9,30,41
polPhs_PAZ1.2020.181.16.35.G06_2010.2640_V05.nc,-59.64,-136.06,0.89,2020,6,29,16,35,43
polPhs_PAZ1.2020.181.10.58.G12_2010.2640_V05.nc,31.04,90.39,0.22,2020,6,29,10,58,28
polPhs_PAZ1.2020.181.22.53.G09_2010.2640_V05.nc,-44.25,78.94,0.26,2020,6,29,22,53,24
polPhs_PAZ1.2020.181.21.03.G29_2010.2640_V05.nc,8.77,145.22,0.72,2020,6,29,21,3,28
polPhs_PAZ1.2020.181.20.10.G08_2010.2640_V05.nc,-29.88,-15.39,0.22,2020,6,29,20,10,24
polPhs_PAZ1.2020.181.04.42.G27_2010.2640_V05.nc,42.81,-163.62,10.24,2020,6,29,4,42,11
polPhs_PAZ1.2020.181.08.24.G04_2010.2640_V05.nc,8.82,-50.84,1.54,2020,6,29,8,23,53
